Date,SPX,UKX,DAX,GBPUSD,EURUSD
7/1/2003,982.32,3963.9,3146.55,1.6625,1.1563
7/2/2003,993.75,4006.9,3241.04,1.666,1.1539
7/3/2003,985.7,4024.8,3241.92,1.6691,1.1502
7/7/2003,1004.42,4074.8,3332.87,1.6482,1.1316
7/8/2003,1007.84,4073.6,3344.46,1.6354,1.132
7/9/2003,1002.21,4054.7,3322.43,1.6372,1.1351
7/10/2003,988.7,4028.8,3269.84,1.6346,1.138
7/11/2003,998.14,4058.1,3326.51,1.6307,1.1291
7/14/2003,1003.86,4127.6,3396.07,1.612,1.1283
7/15/2003,1000.42,4102.5,3384.69,1.5912,1.1179
7/16/2003,994,4077.1,3387.64,1.5965,1.122
7/17/2003,981.73,4056.6,3330.68,1.5972,1.1213
7/18/2003,993.32,4073.2,3366.71,1.5906,1.1269
7/21/2003,978.8,4044.3,3287,1.6009,1.1354
7/22/2003,988.11,4079.7,3318.15,1.5963,1.1326
7/23/2003,988.61,4086.5,3304.48,1.6073,1.1486
7/24/2003,981.6,4149.6,3374.82,1.6167,1.1477
7/25/2003,998.68,4131.2,3356.89,1.6215,1.1507
7/28/2003,996.52,4148.8,3417.77,1.6252,1.1496
7/29/2003,989.28,4137,3428.12,1.6237,1.1442
7/30/2003,987.49,4141.2,3429.03,1.6161,1.1346
7/31/2003,990.31,4157,3487.86,1.6108,1.1232
8/1/2003,980.15,4098.4,3438.89,1.6114,1.1277
8/4/2003,982.82,4100.1,3405.31,1.6116,1.136
8/5/2003,965.46,4121,3438.36,1.6155,1.1388
8/6/2003,967.08,4070.4,3375.66,1.6095,1.1334
8/7/2003,974.12,4095.6,3331.89,1.6182,1.1374
8/8/2003,977.59,4147.8,3332.24,1.6031,1.1309
8/11/2003,980.59,4176.7,3339.58,1.6086,1.1359
8/12/2003,990.35,4185.6,3381.71,1.6025,1.1284
8/13/2003,984.03,4180.7,3398.89,1.608,1.1322
8/14/2003,990.51,4237.8,3452.7,1.6021,1.1262
8/15/2003,990.67,4247.3,3443.93,1.5962,1.1266
8/18/2003,999.74,4272.1,3507.23,1.5908,1.1146
8/19/2003,1002.35,4250.8,3504.53,1.5875,1.114
8/20/2003,1000.3,4217.4,3501.23,1.5942,1.1119
8/21/2003,1003.27,4223.5,3565.47,1.5787,1.0923
8/22/2003,993.06,4225.9,3549.05,1.575,1.0877
8/26/2003,996.73,4177.4,3455.48,1.5684,1.0857
8/27/2003,996.79,4206.4,3483.08,1.572,1.0888
8/28/2003,1002.84,4198,3492.67,1.5779,1.0885
8/29/2003,1008.01,4161.1,3484.58,1.5777,1.0984
9/2/2003,1021.99,4204.4,3567.2,1.5674,1.0809
9/3/2003,1026.27,4262.1,3647.51,1.5707,1.0846
9/4/2003,1027.97,4248.8,3668.67,1.5824,1.0946
9/5/2003,1021.39,4257.2,3607.71,1.5883,1.1104
9/8/2003,1031.64,4292.1,3641.53,1.5829,1.1066
9/9/2003,1023.17,4263.9,3594.4,1.5906,1.1226
9/10/2003,1010.92,4252.1,3536.87,1.5921,1.1211
9/11/2003,1016.42,4242.2,3566.85,1.5954,1.121
9/12/2003,1018.63,4237.8,3508.06,1.603,1.1291
9/15/2003,1014.81,4260.9,3516.31,1.6011,1.1284
9/16/2003,1029.32,4299,3564.75,1.5873,1.1177
9/17/2003,1025.97,4293,3561.03,1.6095,1.1285
9/18/2003,1039.58,4314.7,3612.02,1.6173,1.1255
9/19/2003,1036.3,4257,3578.7,1.6372,1.1371
9/22/2003,1022.82,4228.2,3456.27,1.6498,1.1462
9/23/2003,1029.03,4221.7,3411.02,1.6511,1.1444
9/24/2003,1009.38,4236.4,3307.34,1.6593,1.1496
9/25/2003,1003.27,4202.2,3326.27,1.6592,1.1491
9/26/2003,996.85,4157.1,3324.85,1.6592,1.1464
9/29/2003,1006.58,4142.7,3323.38,1.6669,1.1598
9/30/2003,995.97,4091.3,3256.78,1.6618,1.1657
10/1/2003,1018.22,4169.2,3329.83,1.6686,1.1718
10/2/2003,1020.24,4209.1,3276.64,1.6707,1.1696
10/3/2003,1029.85,4274,3419,1.6638,1.158
10/6/2003,1034.35,4270.1,3404.91,1.6695,1.171
10/7/2003,1039.25,4272,3355.78,1.6624,1.1761
10/8/2003,1033.78,4268.6,3395.33,1.6627,1.1812
10/9/2003,1038.73,4313.9,3481.9,1.6661,1.1748
10/10/2003,1038.06,4311,3471.25,1.6637,1.1798
10/13/2003,1045.35,4362.3,3538.39,1.6665,1.1706
10/14/2003,1049.48,4334.1,3538.13,1.6717,1.1724
10/15/2003,1046.76,4368.8,3570.58,1.6675,1.1635
10/16/2003,1050.07,4339.7,3577.72,1.6729,1.1587
10/17/2003,1039.32,4344,3516.67,1.6786,1.168
10/20/2003,1044.68,4347.5,3559.33,1.6708,1.1635
10/21/2003,1046.03,4352.3,3580.08,1.6748,1.1667
10/22/2003,1030.36,4285.6,3490.6,1.6913,1.1804
10/23/2003,1033.77,4240.2,3497.14,1.6951,1.1791
10/24/2003,1028.91,4239,3452.64,1.6953,1.1781
10/27/2003,1031.13,4251.3,3517.1,1.6946,1.1744
10/28/2003,1046.79,4272.9,3586.93,1.6967,1.1669
10/29/2003,1048.11,4265.7,3615.42,1.6979,1.1663
10/30/2003,1046.94,4300.9,3639.66,1.6954,1.1626
10/31/2003,1050.71,4287.6,3655.99,1.6957,1.1593
11/3/2003,1059.02,4332.6,3744.5,1.6761,1.1457
11/4/2003,1053.25,4330.3,3741.71,1.6805,1.1494
11/5/2003,1051.81,4303.4,3717.7,1.6743,1.1439
11/6/2003,1058.05,4324.2,3733.93,1.6679,1.1416
11/7/2003,1053.21,4376.9,3782.56,1.6762,1.1525
11/10/2003,1047.11,4341.8,3746.24,1.6707,1.1481
11/11/2003,1046.57,4345.1,3729.87,1.6653,1.1523
11/12/2003,1058.56,4371.2,3748.34,1.6738,1.1634
11/13/2003,1058.41,4373,3765.59,1.6872,1.1735
11/14/2003,1050.35,4397,3797.4,1.688,1.1779
11/17/2003,1043.63,4338.9,3674.54,1.692,1.1749
11/18/2003,1034.15,4354.7,3666.28,1.7043,1.1973
11/19/2003,1042.44,4327.4,3652.29,1.6973,1.1878
11/20/2003,1033.65,4308,3638.04,1.7045,1.1912
11/21/2003,1035.28,4319,3642.25,1.7045,1.1914
11/24/2003,1052.08,4382.4,3737.09,1.6967,1.1771
11/25/2003,1053.89,4388.7,3733.16,1.6988,1.1792
11/26/2003,1058.45,4370.3,3712.98,1.7124,1.1942
11/28/2003,1058.2,4342.6,3745.95,1.7222,1.1996
12/1/2003,1070.12,4410,3821.2,1.7202,1.1979
12/2/2003,1066.62,4378.9,3809.26,1.7299,1.2081
12/3/2003,1064.73,4392,3875.66,1.7283,1.2111
12/4/2003,1069.72,4378.2,3874.78,1.7221,1.2085
12/5/2003,1061.5,4367,3841.73,1.7296,1.2171
12/8/2003,1069.3,4359.8,3806.54,1.7334,1.2221
12/9/2003,1060.18,4379.6,3846.18,1.7465,1.2254
12/10/2003,1059.05,4335.4,3820.92,1.743,1.2219
12/11/2003,1071.21,4331.3,3858.85,1.7457,1.2225
12/12/2003,1074.14,4347.6,3860.13,1.7459,1.2277
12/15/2003,1068.04,4348,3875.47,1.7474,1.2322
12/16/2003,1075.13,4333,3865.98,1.7553,1.2329
12/17/2003,1076.48,4354.2,3847.57,1.7663,1.2412
12/18/2003,1089.18,4397.3,3870.88,1.7738,1.2426
12/19/2003,1088.67,4412.3,3898.42,1.7652,1.2374
12/22/2003,1092.94,4424,3876.94,1.7629,1.2398
12/23/2003,1096.02,4440.9,3903.34,1.7631,1.2395
12/29/2003,1109.48,4457.5,3952.72,1.7732,1.2491
12/30/2003,1109.64,4470.4,3965.16,1.7774,1.2551
1/2/2004,1108.48,4510.2,4018.5,1.7935,1.2585
1/5/2004,1122.22,4513.3,4035.9,1.8067,1.2676
1/6/2004,1123.67,4505.2,4035.44,1.8217,1.2728
1/7/2004,1126.33,4473,4004.4,1.8179,1.2631
1/8/2004,1131.92,4494.2,4045.43,1.8336,1.2767
1/9/2004,1121.86,4466.3,4016.18,1.8477,1.2818
1/12/2004,1127.23,4449.6,3995.91,1.8458,1.2749
1/13/2004,1121.22,4440.1,3996.22,1.8473,1.2774
1/14/2004,1130.52,4461.4,4055.21,1.8328,1.2647
1/15/2004,1132.05,4456.1,4068.75,1.8227,1.2579
1/16/2004,1139.83,4487.9,4111.64,1.7986,1.2394
1/20/2004,1138.77,4499.3,4106.41,1.8207,1.2582
1/21/2004,1147.62,4511.2,4138.04,1.8325,1.2644
1/22/2004,1143.94,4476.8,4139.86,1.8445,1.2719
1/23/2004,1141.55,4460.8,4151.83,1.8261,1.2582
1/26/2004,1155.37,4445.5,4128.68,1.8149,1.2462
1/27/2004,1144.05,4447,4134.42,1.8278,1.2646
1/28/2004,1128.48,4468.1,4150.24,1.8186,1.247
1/29/2004,1134.11,4411.5,4095.71,1.8164,1.2411
1/30/2004,1131.13,4390.7,4058.6,1.8238,1.2478
2/2/2004,1135.26,4381.4,4071.6,1.8196,1.2425
2/3/2004,1136.03,4390.6,4057.51,1.8392,1.2544
2/4/2004,1126.52,4398.5,4028.37,1.8315,1.2535
2/5/2004,1128.59,4384.4,4014.79,1.834,1.2549
2/6/2004,1142.76,4402.7,4044.99,1.8477,1.2706
2/9/2004,1139.81,4434.4,4098.97,1.8609,1.2701
2/10/2004,1145.54,4404.9,4110.8,1.868,1.2671
2/11/2004,1157.76,4396,4122.16,1.891,1.2832
2/12/2004,1152.11,4377.7,4121.65,1.8927,1.2811
2/13/2004,1145.81,4412,4057.05,1.8853,1.2735
2/17/2004,1156.99,4461.5,4095.86,1.9048,1.2842
2/18/2004,1151.82,4442.9,4095.34,1.889,1.269
2/19/2004,1147.06,4515.6,4141.53,1.8944,1.2717
2/20/2004,1144.11,4515,4073.35,1.8615,1.2537
2/23/2004,1140.99,4524.3,4068.71,1.8677,1.2556
2/24/2004,1139.09,4496.8,3991.42,1.8914,1.2686
2/25/2004,1143.67,4507.5,3995.34,1.8707,1.2501
2/26/2004,1144.91,4515.9,4007.81,1.862,1.244
2/27/2004,1144.94,4492.2,4018.16,1.8685,1.2493
3/1/2004,1155.96,4537,4054.43,1.8694,1.2458
3/2/2004,1149.1,4540.1,4100.34,1.8394,1.2216
3/3/2004,1151.04,4525.1,4071.7,1.8302,1.2206
3/4/2004,1154.88,4559.1,4133.78,1.8237,1.2203
3/5/2004,1156.87,4547.1,4126.14,1.8461,1.2366
3/8/2004,1147.21,4553.8,4145.99,1.8512,1.2407
3/9/2004,1140.58,4542,4087.55,1.8265,1.2326
3/10/2004,1123.89,4545.3,4044.7,1.8027,1.2225
3/11/2004,1106.78,4445.2,3904.95,1.8116,1.2355
3/12/2004,1120.57,4467.4,3915.38,1.8036,1.2215
3/15/2004,1104.49,4412.9,3810.76,1.8054,1.2265
3/16/2004,1110.7,4428.9,3822.37,1.8125,1.2273
3/17/2004,1123.75,4456.8,3896.79,1.8168,1.2237
3/18/2004,1122.32,4397.9,3827.43,1.8353,1.239
3/19/2004,1109.78,4417.7,3819.15,1.8335,1.229
3/22/2004,1095.4,4333.8,3729.23,1.8469,1.2331
3/23/2004,1093.95,4318.5,3728.82,1.8505,1.2339
3/24/2004,1091.33,4309.4,3726.07,1.826,1.2135
3/25/2004,1109.19,4373.6,3811.92,1.807,1.2128
3/26/2004,1108.06,4357.5,3822.33,1.8158,1.2132
3/29/2004,1122.47,4406.7,3881.25,1.8192,1.2158
3/30/2004,1127,4412.8,3874.04,1.827,1.2171
3/31/2004,1126.21,4385.7,3856.7,1.8462,1.2316
4/1/2004,1132.17,4410.7,3924.85,1.8573,1.2365
4/2/2004,1141.81,4465.6,4007.6,1.8295,1.2136
4/5/2004,1150.57,4480.7,4048.6,1.821,1.2018
4/6/2004,1148.16,4472.8,4022.81,1.8438,1.2118
4/7/2004,1140.53,4468.7,4001.16,1.84,1.2175
4/8/2004,1139.32,4489.7,4013.53,1.8342,1.2088
4/13/2004,1129.44,4515.8,4071.42,1.8192,1.1946
4/14/2004,1128.17,4485.4,4012.77,1.7912,1.1962
4/15/2004,1128.84,4505.5,4004.61,1.7924,1.1984
4/16/2004,1134.61,4537.3,4033.98,1.7981,1.1993
4/19/2004,1135.82,4546.2,4025.07,1.8087,1.2023
4/20/2004,1118.15,4569,4061.13,1.786,1.1868
4/21/2004,1124.09,4539.9,4026.15,1.7748,1.1843
4/22/2004,1139.93,4571.8,4059.15,1.776,1.1904
4/23/2004,1140.6,4569.95,4103.62,1.7714,1.1843
4/26/2004,1135.53,4571.85,4125.83,1.7869,1.1867
4/27/2004,1138.11,4575.7,4134.1,1.7922,1.1925
4/28/2004,1122.41,4524.5,4065.74,1.7713,1.1842
4/29/2004,1113.89,4519.5,4008.91,1.7734,1.1962
4/30/2004,1107.3,4489.7,3985.21,1.7781,1.198
5/4/2004,1119.55,4547.2,3990.75,1.7967,1.21
5/5/2004,1121.53,4569.5,4022.1,1.7936,1.2175
5/6/2004,1113.99,4516.2,3909.46,1.7963,1.2082
5/7/2004,1098.7,4498.4,3895.64,1.7866,1.1884
5/10/2004,1087.12,4395.2,3784.61,1.777,1.1849
5/11/2004,1095.45,4454.7,3849.84,1.7559,1.1872
5/12/2004,1097.28,4412.9,3776.24,1.7727,1.1903
5/13/2004,1096.44,4453.8,3824.93,1.7623,1.1822
5/14/2004,1095.7,4441.8,3803.1,1.7608,1.1888
5/17/2004,1084.1,4403,3754.37,1.7696,1.2027
5/18/2004,1091.49,4414.4,3789.24,1.7678,1.1953
5/19/2004,1088.68,4471.8,3872.26,1.7833,1.2009
5/20/2004,1089.19,4428.7,3839.32,1.7774,1.1965
5/21/2004,1093.56,4431.4,3831.84,1.7873,1.198
5/24/2004,1095.41,4428.9,3867.84,1.7894,1.2005
5/25/2004,1113.05,4418,3828.07,1.8129,1.2107
5/26/2004,1114.94,4438.3,3867.52,1.814,1.2106
5/27/2004,1121.28,4453.6,3913.33,1.8383,1.2264
5/28/2004,1120.68,4430.7,3902.72,1.833,1.2223
6/1/2004,1121.2,4422.7,3864.18,1.8396,1.2248
6/2/2004,1124.99,4422.8,3888.31,1.8346,1.2215
6/3/2004,1116.64,4435.4,3917.08,1.8406,1.2228
6/4/2004,1122.5,4454.4,3961.93,1.8405,1.2283
6/7/2004,1140.42,4491.6,4017.81,1.8415,1.2322
6/8/2004,1142.18,4504.8,4018.95,1.8362,1.2269
6/9/2004,1131.33,4489.5,3997.76,1.8301,1.2049
6/10/2004,1136.47,4486.1,4021.64,1.8431,1.2106
6/14/2004,1125.29,4433.2,3948.65,1.8117,1.2058
6/15/2004,1132.01,4458.6,3987.3,1.8325,1.2162
6/16/2004,1133.56,4491.1,4003.24,1.8275,1.2011
6/17/2004,1132.05,4493.3,3985.46,1.835,1.2054
6/18/2004,1135.02,4505.8,3999.79,1.8382,1.2137
6/21/2004,1130.3,4502.2,3989.31,1.8316,1.2114
6/22/2004,1134.41,4468.5,3928.39,1.8207,1.2108
6/23/2004,1144.06,4486.7,3945.1,1.8164,1.2093
6/24/2004,1140.65,4503.2,4007.05,1.825,1.217
6/25/2004,1134.43,4494.1,4013.35,1.8268,1.2178
6/28/2004,1133.35,4518.7,4069.35,1.8302,1.2186
6/29/2004,1136.2,4512.4,4069.73,1.8073,1.2081
6/30/2004,1140.84,4464.1,4052.73,1.8204,1.22
7/1/2004,1128.94,4424.7,4035.02,1.8196,1.216
7/2/2004,1125.38,4407.4,3998.77,1.8306,1.2316
7/6/2004,1116.21,4370.7,3944.88,1.8418,1.2284
7/7/2004,1118.33,4358.4,3930.58,1.8559,1.2373
7/8/2004,1109.11,4381.1,3934.48,1.8495,1.2385
7/9/2004,1112.81,4393.2,3924.49,1.8594,1.2415
7/12/2004,1114.35,4360,3893.24,1.8622,1.2409
7/13/2004,1115.14,4357.7,3903.88,1.8571,1.2327
7/14/2004,1111.47,4372.6,3898.84,1.8561,1.238
7/15/2004,1106.69,4340.7,3847.19,1.853,1.2355
7/16/2004,1101.39,4339.2,3845.93,1.8731,1.2452
7/19/2004,1100.9,4321.1,3812.63,1.8676,1.2441
7/20/2004,1108.67,4339.4,3837.6,1.8529,1.233
7/21/2004,1093.88,4377.3,3877.48,1.8412,1.2259
7/22/2004,1096.84,4306.3,3801.05,1.8436,1.2257
7/23/2004,1086.2,4326.3,3797.33,1.8317,1.2093
7/26/2004,1084.07,4287,3752.59,1.8408,1.2142
7/27/2004,1094.83,4324.9,3814.08,1.8215,1.2058
7/28/2004,1095.42,4356.2,3807.21,1.825,1.2056
7/29/2004,1100.43,4418.7,3889.68,1.817,1.2045
7/30/2004,1101.72,4413.1,3895.61,1.8199,1.2019
8/2/2004,1106.62,4415.7,3862.71,1.8272,1.2026
8/3/2004,1099.69,4429.7,3877.32,1.8268,1.2061
8/4/2004,1098.63,4408.1,3823.74,1.8254,1.205
8/5/2004,1080.7,4413.4,3829.03,1.8239,1.2054
8/6/2004,1063.97,4337.9,3727.74,1.8411,1.2279
8/9/2004,1065.22,4314.4,3690.33,1.8412,1.2273
8/10/2004,1079.04,4350.9,3720.64,1.8272,1.2237
8/11/2004,1075.79,4312.2,3678.91,1.8298,1.2218
8/12/2004,1063.23,4328.1,3658.11,1.8224,1.2252
8/13/2004,1064.8,4301.5,3646.99,1.8431,1.2374
8/16/2004,1079.34,4350.2,3699.11,1.8403,1.2363
8/17/2004,1081.71,4358.7,3705.73,1.8283,1.2354
8/18/2004,1095.17,4355.2,3726.5,1.8239,1.2337
8/19/2004,1091.23,4362.6,3722.99,1.8327,1.2363
8/20/2004,1098.35,4369.2,3712.61,1.8201,1.2321
8/23/2004,1095.68,4405.3,3772.14,1.8085,1.2143
8/24/2004,1096.19,4407.5,3771,1.7924,1.2082
8/25/2004,1104.96,4411.6,3788.88,1.7966,1.2083
8/26/2004,1105.09,4453.9,3832.28,1.7965,1.2102
8/27/2004,1107.77,4490.1,3851.18,1.7904,1.2011
8/31/2004,1104.24,4459.3,3785.21,1.8024,1.2183
9/1/2004,1105.91,4502,3817.62,1.793,1.2188
9/2/2004,1118.31,4518.6,3833.45,1.7906,1.2175
9/3/2004,1113.63,4550.8,3866.99,1.7766,1.2058
9/7/2004,1121.3,4565.6,3889.04,1.7732,1.2109
9/8/2004,1116.27,4558.4,3884.16,1.7861,1.2183
9/9/2004,1118.38,4538,3851.22,1.786,1.2214
9/10/2004,1123.92,4545,3886.03,1.7966,1.2262
9/13/2004,1125.82,4558.5,3953.31,1.7968,1.2261
9/14/2004,1128.33,4545.6,3947.75,1.7978,1.2254
9/15/2004,1120.37,4548.4,3941.75,1.777,1.2151
9/16/2004,1123.5,4556.5,3963.65,1.7931,1.2182
9/17/2004,1128.55,4591,3988.07,1.7932,1.2187
9/20/2004,1122.2,4579.5,3977.68,1.7861,1.2176
9/21/2004,1129.3,4608.4,3991.02,1.7966,1.2336
9/22/2004,1113.56,4592.3,3942.35,1.7934,1.2269
9/23/2004,1108.36,4568.3,3905.66,1.7963,1.2271
9/24/2004,1110.11,4578.1,3910.3,1.8058,1.2276
9/27/2004,1103.52,4541.2,3874.37,1.8092,1.2293
9/28/2004,1110.06,4567.3,3882.27,1.8131,1.2328
9/29/2004,1114.8,4588.1,3920.36,1.7993,1.2333
9/30/2004,1114.58,4570.8,3892.9,1.812,1.2436
10/1/2004,1131.5,4659.6,3994.96,1.7984,1.2417
10/4/2004,1135.17,4681.8,4033.28,1.7841,1.2288
10/5/2004,1134.48,4707.1,4048.71,1.7824,1.2313
10/6/2004,1142.05,4706.3,4049.66,1.7795,1.2288
10/7/2004,1130.65,4698.7,4043.36,1.7822,1.2285
10/8/2004,1122.14,4698.9,4015.54,1.795,1.2409
10/11/2004,1124.39,4685.5,4017.82,1.7985,1.2389
10/12/2004,1121.84,4647.9,3966.48,1.7919,1.2328
10/13/2004,1113.65,4634.8,3976.03,1.7942,1.2348
10/14/2004,1103.29,4629.4,3940.46,1.7969,1.2388
10/15/2004,1108.2,4622.7,3922.11,1.8042,1.2469
10/18/2004,1114.02,4626.6,3915.17,1.7982,1.2494
10/19/2004,1103.23,4655.2,3964.13,1.8037,1.2513
10/20/2004,1103.66,4616.4,3912.4,1.8182,1.259
10/21/2004,1106.49,4617.4,3934.06,1.8275,1.2616
10/22/2004,1095.74,4615.4,3935.14,1.8281,1.2683
10/25/2004,1094.81,4564.5,3854.41,1.8412,1.2807
10/26/2004,1111.09,4583.4,3862.26,1.8347,1.2769
10/27/2004,1125.4,4630.1,3929.03,1.8281,1.2713
10/28/2004,1127.44,4642.8,3959.59,1.8299,1.2746
10/29/2004,1130.2,4624.2,3960.25,1.8373,1.2798
11/1/2004,1130.51,4673.8,4012.64,1.8342,1.2752
11/2/2004,1130.54,4693.2,4037.57,1.8411,1.2744
11/3/2004,1143.2,4718.5,4039.04,1.8493,1.2821
11/4/2004,1161.67,4728.3,4041.38,1.8444,1.2872
11/5/2004,1166.17,4739.8,4063.58,1.8552,1.2964
11/8/2004,1164.89,4716.6,4068.97,1.8566,1.292
11/9/2004,1164.08,4717.7,4065.33,1.8576,1.29
11/10/2004,1162.91,4734.5,4089.13,1.8461,1.2889
11/11/2004,1173.48,4776.9,4130.81,1.8415,1.2907
11/12/2004,1184.17,4793.9,4143.35,1.8564,1.2974
11/15/2004,1183.81,4803.1,4134.34,1.8471,1.295
11/16/2004,1175.43,4770.4,4117.22,1.8529,1.2957
11/17/2004,1181.94,4795.9,4183.41,1.8594,1.3032
11/18/2004,1183.55,4805.3,4178.68,1.8501,1.296
11/19/2004,1170.34,4760.8,4134.89,1.8574,1.3023
11/22/2004,1177.24,4733.1,4123.98,1.8604,1.3049
11/23/2004,1176.94,4742.4,4113.37,1.8689,1.3087
11/24/2004,1181.76,4719.4,4125.3,1.8814,1.3187
11/26/2004,1182.65,4741.5,4154.27,1.8941,1.3297
11/29/2004,1178.57,4749.8,4146.98,1.8936,1.3282
11/30/2004,1173.82,4703.2,4126,1.9095,1.3279
12/1/2004,1191.37,4735.7,4186.03,1.9345,1.3346
12/2/2004,1190.33,4751.2,4216.4,1.9242,1.327
12/3/2004,1191.17,4747.9,4208.87,1.9439,1.3454
12/6/2004,1190.25,4722.8,4193.91,1.9386,1.3409
12/7/2004,1177.07,4728.7,4212.62,1.9451,1.3419
12/8/2004,1182.81,4703.9,4201.35,1.9349,1.3337
12/9/2004,1189.24,4688.4,4150.41,1.9255,1.3311
12/10/2004,1188,4694,4174.55,1.9148,1.3226
12/13/2004,1198.68,4736.8,4219.24,1.9253,1.3312
12/14/2004,1203.38,4722.8,4231.3,1.9279,1.3296
12/15/2004,1205.72,4728.2,4213.69,1.9421,1.3392
12/16/2004,1203.21,4735.2,4233.71,1.9318,1.3244
12/17/2004,1194.22,4696.8,4182.27,1.9418,1.3307
12/20/2004,1194.65,4731.1,4211.55,1.9468,1.3396
12/21/2004,1205.45,4733,4214.39,1.928,1.3372
12/22/2004,1209.57,4777.4,4241.28,1.9169,1.339
12/23/2004,1210.13,4787.7,4251.62,1.9236,1.3515
12/29/2004,1213.45,4819.8,4247.75,1.9184,1.3607
12/30/2004,1213.55,4820.1,4256.08,1.9255,1.3637
1/4/2005,1188.05,4847,4290.5,1.8825,1.3279
1/5/2005,1183.74,4806,4258.24,1.8829,1.3262
1/6/2005,1187.89,4824.3,4300.94,1.8754,1.3173
1/7/2005,1186.19,4854.1,4316.4,1.8712,1.3054
1/10/2005,1190.25,4840.7,4307.37,1.8753,1.3074
1/11/2005,1182.99,4818.7,4258.01,1.8782,1.3107
1/12/2005,1187.7,4783.6,4208.82,1.8909,1.3255
1/13/2005,1177.45,4800.3,4212.14,1.8825,1.3224
1/14/2005,1184.52,4820.8,4232.36,1.8705,1.3112
1/18/2005,1195.98,4823.9,4250.71,1.8665,1.302
1/19/2005,1184.63,4818.3,4245.55,1.8711,1.301
1/20/2005,1175.41,4800.8,4220.43,1.872,1.2963
1/21/2005,1167.87,4803.3,4213.7,1.8771,1.3039
1/24/2005,1163.75,4812.5,4201.89,1.8808,1.306
1/25/2005,1168.41,4843.2,4233.95,1.8642,1.2973
1/26/2005,1174.07,4847.1,4214.12,1.8822,1.3073
1/27/2005,1174.55,4853.4,4216.41,1.8896,1.3046
1/28/2005,1171.36,4832.8,4201.81,1.8881,1.3038
1/31/2005,1181.27,4852.3,4254.85,1.8829,1.3039
2/1/2005,1189.41,4906.2,4279.97,1.884,1.3047
2/2/2005,1193.19,4916.2,4296.31,1.8859,1.3027
2/3/2005,1189.89,4908.3,4281.64,1.8822,1.2975
2/4/2005,1203.03,4941.5,4339.28,1.8758,1.2869
2/7/2005,1201.72,4979.8,4366.35,1.8575,1.2757
2/8/2005,1202.3,4995.5,4371.39,1.8548,1.2762
2/9/2005,1191.99,4990.4,4353.15,1.8583,1.2805
2/10/2005,1197.01,5000,4342.01,1.8687,1.2874
2/11/2005,1205.3,5044.2,4387.8,1.8686,1.2866
2/14/2005,1206.14,5041.8,4386.4,1.8867,1.2976
2/15/2005,1210.12,5058.9,4402.03,1.8972,1.3027
2/16/2005,1210.34,5053.2,4368.77,1.8854,1.3029
2/17/2005,1200.75,5057.4,4369.68,1.8953,1.3071
2/18/2005,1201.59,5057.2,4359.47,1.8943,1.3072
2/22/2005,1184.16,5032.9,4323.21,1.9118,1.3259
2/23/2005,1190.8,4988.5,4310.66,1.9086,1.3216
2/24/2005,1200.2,4972.1,4304.29,1.9096,1.3198
2/25/2005,1211.37,5006.8,4348.64,1.9194,1.3245
2/28/2005,1203.6,4968.5,4350.49,1.9211,1.3228
3/1/2005,1210.41,5000.5,4383.62,1.9213,1.3188
3/2/2005,1210.08,4992.8,4393.43,1.9139,1.3142
3/3/2005,1210.47,5014.8,4373.27,1.9068,1.311
3/4/2005,1222.12,5036.3,4423.52,1.9227,1.3237
3/7/2005,1225.31,5027.2,4428.09,1.9145,1.3214
3/8/2005,1219.43,5010.9,4396.5,1.9292,1.3344
3/9/2005,1207.01,4996.1,4375.6,1.9254,1.3392
3/10/2005,1209.25,4962.1,4337.68,1.9226,1.3418
3/11/2005,1200.08,4982,4360.49,1.9265,1.3458
3/14/2005,1206.83,4975,4367.3,1.9137,1.3369
3/15/2005,1197.75,5000.2,4387.69,1.9131,1.3307
3/16/2005,1188.07,4937.6,4309.11,1.9263,1.3417
3/17/2005,1190.21,4922.1,4315.92,1.9252,1.3377
3/18/2005,1189.65,4923.3,4327.18,1.922,1.3326
3/21/2005,1183.78,4933.5,4296.36,1.8966,1.3157
3/22/2005,1171.71,4937.3,4320.69,1.8861,1.3087
3/23/2005,1172.53,4910.4,4317.2,1.869,1.2986
3/24/2005,1171.42,4922.5,4343.6,1.869,1.2939
3/29/2005,1165.36,4919,4351.89,1.874,1.2922
3/30/2005,1181.41,4900.7,4347.52,1.8784,1.2915
3/31/2005,1180.59,4894.4,4348.77,1.8905,1.2964
4/1/2005,1172.92,4914,4373.53,1.8823,1.2914
4/4/2005,1176.12,4896.7,4341.39,1.8755,1.2847
4/5/2005,1181.39,4942.9,4362.61,1.8813,1.2869
4/6/2005,1184.07,4947.4,4379.18,1.8808,1.2871
4/7/2005,1191.14,4977,4389.52,1.8697,1.2857
4/8/2005,1181.2,4983.6,4400.68,1.8856,1.2932
4/11/2005,1181.21,4973.2,4396.09,1.8909,1.2972
4/12/2005,1187.76,4946.2,4372.12,1.8922,1.2922
4/13/2005,1173.79,4960.8,4405.69,1.8944,1.2915
4/14/2005,1162.05,4945.4,4402.05,1.8815,1.2812
4/15/2005,1142.62,4891.6,4312.25,1.8927,1.2924
4/18/2005,1145.98,4827.1,4202.2,1.9038,1.3025
4/19/2005,1152.78,4855.6,4204.61,1.9183,1.3064
4/20/2005,1137.5,4822,4178.62,1.9194,1.3087
